timestamp,/sys/class/thermal/thermal_zone0/temp,/sys/devices/system/cpu/cpu0/cpufreq/cpuinfo_cur_freq,/sys/devices/platform/cpu-throttle-alert/thermal_trip_event,/sys/class/thermal/thermal_zone1/temp,/sys/class/devfreq/17000000.gpu/cur_freq,/sys/devices/platform/gpu-throttle-alert/thermal_trip_event
2025-09-26T16:19:03+09:00,86593,2201600,0,79218,510000000,0
2025-09-26T16:19:14+09:00,86625,2201600,0,79156,510000000,0
2025-09-26T16:19:24+09:00,86843,2201600,0,79250,510000000,0
2025-09-26T16:19:34+09:00,86843,2201600,0,79312,510000000,0
2025-09-26T16:19:44+09:00,86843,2201600,0,79250,408000000,0
2025-09-26T16:19:54+09:00,87187,2201600,0,79343,510000000,0
2025-09-26T16:20:04+09:00,86906,2201600,0,79406,408000000,0
2025-09-26T16:20:14+09:00,87125,2201600,0,79468,408000000,0
2025-09-26T16:20:24+09:00,87031,2201600,0,79718,510000000,0
2025-09-26T16:20:35+09:00,87093,2201600,0,79531,612000000,0
2025-09-26T16:20:45+09:00,87125,2201600,0,79625,408000000,0
2025-09-26T16:20:55+09:00,87437,2201600,0,79812,408000000,0
2025-09-26T16:21:05+09:00,87218,2201600,0,79750,408000000,0
2025-09-26T16:21:15+09:00,87312,2201600,0,79656,408000000,0
2025-09-26T16:21:25+09:00,87375,2201600,0,79937,408000000,0
2025-09-26T16:21:35+09:00,87375,2201600,0,80062,510000000,0
2025-09-26T16:21:46+09:00,87750,2201600,0,79937,408000000,0
2025-09-26T16:21:56+09:00,87406,2201600,0,79968,408000000,0
2025-09-26T16:22:06+09:00,87750,2201600,0,79875,408000000,0
2025-09-26T16:22:16+09:00,87687,2201600,0,79937,408000000,0
2025-09-26T16:22:26+09:00,87531,2201600,0,79968,408000000,0
2025-09-26T16:22:36+09:00,87625,2201600,0,80218,510000000,0
2025-09-26T16:22:46+09:00,87718,2201600,0,80031,408000000,0
2025-09-26T16:22:57+09:00,87843,2201600,0,80156,408000000,0
2025-09-26T16:23:07+09:00,87937,2201600,0,80406,408000000,0
2025-09-26T16:23:17+09:00,87937,2201600,0,80187,408000000,0
2025-09-26T16:23:27+09:00,87937,2201600,0,80312,510000000,0
2025-09-26T16:23:37+09:00,88031,2201600,0,80281,408000000,0
2025-09-26T16:23:47+09:00,88281,2201600,0,80250,408000000,0
2025-09-26T16:23:57+09:00,88218,2201600,0,80468,510000000,0
2025-09-26T16:24:07+09:00,88250,2201600,0,80437,408000000,0
2025-09-26T16:24:18+09:00,88406,2201600,0,80593,510000000,0
2025-09-26T16:24:28+09:00,88218,2201600,0,80718,408000000,0
2025-09-26T16:24:38+09:00,88312,2201600,0,80718,510000000,0
2025-09-26T16:24:48+09:00,88343,2201600,0,80843,612000000,0
2025-09-26T16:24:58+09:00,88312,2201600,0,80875,408000000,0
2025-09-26T16:25:08+09:00,88500,2201600,0,81062,510000000,0
2025-09-26T16:25:19+09:00,88406,2201600,0,80875,408000000,0
2025-09-26T16:25:29+09:00,88437,2201600,0,80843,510000000,0
2025-09-26T16:25:39+09:00,88437,2201600,0,80937,408000000,0
2025-09-26T16:25:49+09:00,88656,2201600,0,80906,612000000,0
2025-09-26T16:25:59+09:00,88593,2201600,0,80906,408000000,0
2025-09-26T16:26:09+09:00,88687,2201600,0,81218,408000000,0
2025-09-26T16:26:19+09:00,88625,2201600,0,80906,408000000,0
2025-09-26T16:26:30+09:00,88875,2201600,0,81156,408000000,0
2025-09-26T16:26:40+09:00,88968,2201600,0,81281,612000000,0
2025-09-26T16:26:50+09:00,88875,2201600,0,81406,510000000,0
2025-09-26T16:27:00+09:00,88968,2201600,0,81187,408000000,0
2025-09-26T16:27:10+09:00,89187,2201600,0,81500,408000000,0
2025-09-26T16:27:20+09:00,89218,2201600,0,81375,408000000,0
2025-09-26T16:27:30+09:00,89062,2201600,0,81343,408000000,0
2025-09-26T16:27:40+09:00,89343,2201600,0,81750,408000000,0
2025-09-26T16:27:51+09:00,89062,2201600,0,81750,408000000,0
2025-09-26T16:28:01+09:00,89093,2201600,0,81406,510000000,0
2025-09-26T16:28:11+09:00,89156,2201600,0,81468,510000000,0
2025-09-26T16:28:21+09:00,89218,2201600,0,81656,408000000,0
2025-09-26T16:28:31+09:00,89406,2201600,0,81656,408000000,0
2025-09-26T16:28:41+09:00,89250,2201600,0,81500,408000000,0
2025-09-26T16:28:51+09:00,89281,2201600,0,81906,408000000,0
2025-09-26T16:29:02+09:00,89437,2201600,0,81812,408000000,0
2025-09-26T16:29:12+09:00,89343,2201600,0,81843,408000000,0
2025-09-26T16:29:22+09:00,89531,2201600,0,81718,510000000,0
2025-09-26T16:29:32+09:00,89468,2201600,0,82000,408000000,0
2025-09-26T16:29:42+09:00,89531,2201600,0,81875,510000000,0
2025-09-26T16:29:52+09:00,89687,2201600,0,81968,612000000,0
2025-09-26T16:30:03+09:00,89656,2201600,0,81875,408000000,0
2025-09-26T16:30:13+09:00,89875,2201600,0,82093,510000000,0
2025-09-26T16:30:23+09:00,89750,2201600,0,82031,510000000,0
2025-09-26T16:30:33+09:00,89937,2201600,0,82156,918000000,0
2025-09-26T16:30:43+09:00,89937,2201600,0,82281,408000000,0
2025-09-26T16:30:53+09:00,89812,2201600,0,82062,510000000,0
2025-09-26T16:31:03+09:00,89875,2201600,0,82156,408000000,0
2025-09-26T16:31:13+09:00,89875,2201600,0,82375,408000000,0
2025-09-26T16:31:24+09:00,90000,2201600,0,82500,510000000,0
2025-09-26T16:31:34+09:00,90000,2201600,0,82218,306000000,0
2025-09-26T16:31:44+09:00,90125,2201600,0,82718,306000000,0
2025-09-26T16:31:54+09:00,90187,2201600,0,82687,408000000,0
2025-09-26T16:32:04+09:00,90125,2201600,0,82437,510000000,0
2025-09-26T16:32:14+09:00,90250,2201600,0,82500,408000000,0
2025-09-26T16:32:24+09:00,90250,2201600,0,82468,510000000,0
2025-09-26T16:32:34+09:00,90250,2201600,0,82750,408000000,0
2025-09-26T16:32:45+09:00,90250,2201600,0,82562,408000000,0
2025-09-26T16:32:55+09:00,90593,2201600,0,82562,408000000,0
2025-09-26T16:33:05+09:00,90218,2201600,0,82687,408000000,0
2025-09-26T16:33:15+09:00,90531,2201600,0,82937,408000000,0
2025-09-26T16:33:25+09:00,90625,2201600,0,82625,408000000,0
2025-09-26T16:33:35+09:00,90562,2201600,0,82937,408000000,0
2025-09-26T16:33:46+09:00,90500,2201600,0,83062,510000000,0
2025-09-26T16:33:56+09:00,90562,2201600,0,82937,408000000,0
2025-09-26T16:34:06+09:00,90562,2201600,0,82843,408000000,0
2025-09-26T16:34:16+09:00,90875,2201600,0,83062,408000000,0
2025-09-26T16:34:26+09:00,90843,2201600,0,83156,408000000,0
2025-09-26T16:34:36+09:00,90718,2201600,0,82906,408000000,0
2025-09-26T16:34:46+09:00,90781,2201600,0,83187,408000000,0
