timestamp,/sys/class/thermal/thermal_zone0/temp,/sys/devices/system/cpu/cpu0/cpufreq/cpuinfo_cur_freq,/sys/devices/platform/cpu-throttle-alert/thermal_trip_event,/sys/class/thermal/thermal_zone1/temp,/sys/class/devfreq/17000000.gpu/cur_freq,/sys/devices/platform/gpu-throttle-alert/thermal_trip_event
2025-09-29T14:26:44+09:00,52531,729600,0,49375,1300500000,0
2025-09-29T14:26:54+09:00,52656,1420800,0,49468,1300500000,0
2025-09-29T14:27:04+09:00,52562,729600,0,49562,1300500000,0
2025-09-29T14:27:14+09:00,52781,729600,0,49812,1300500000,0
2025-09-29T14:27:24+09:00,52687,1420800,0,49718,1300500000,0
2025-09-29T14:27:34+09:00,52750,729600,0,49718,1300500000,0
2025-09-29T14:27:44+09:00,52812,729600,0,49937,1300500000,0
2025-09-29T14:27:54+09:00,53031,729600,0,49843,1300500000,0
2025-09-29T14:28:04+09:00,53093,729600,0,49875,1300500000,0
2025-09-29T14:28:14+09:00,53375,1420800,0,49937,1300500000,0
2025-09-29T14:28:24+09:00,53093,729600,0,50031,1300500000,0
2025-09-29T14:28:34+09:00,53343,729600,0,50218,1300500000,0
2025-09-29T14:28:44+09:00,53437,729600,0,50312,1300500000,0
2025-09-29T14:28:54+09:00,53500,729600,0,50375,1300500000,0
2025-09-29T14:29:04+09:00,53375,729600,0,50281,1300500000,0
2025-09-29T14:29:14+09:00,53437,729600,0,50750,1300500000,0
2025-09-29T14:29:24+09:00,53656,1420800,0,50875,1300500000,0
2025-09-29T14:29:34+09:00,53500,1420800,0,50812,1300500000,0
2025-09-29T14:29:44+09:00,53750,729600,0,50812,1300500000,0
2025-09-29T14:29:54+09:00,53718,1420800,0,50625,1300500000,0
2025-09-29T14:30:04+09:00,53968,729600,0,50718,1300500000,0
2025-09-29T14:30:14+09:00,53781,729600,0,50968,1300500000,0
2025-09-29T14:30:24+09:00,53906,1420800,0,50718,1300500000,0
2025-09-29T14:30:35+09:00,53843,1420800,0,50843,1300500000,0
2025-09-29T14:30:45+09:00,53968,1420800,0,50781,1300500000,0
2025-09-29T14:30:55+09:00,54031,729600,0,50875,1300500000,0
2025-09-29T14:31:05+09:00,54093,1420800,0,50937,1300500000,0
2025-09-29T14:31:15+09:00,54062,729600,0,51187,1300500000,0
2025-09-29T14:31:25+09:00,54187,729600,0,51250,1300500000,0
2025-09-29T14:31:35+09:00,54343,1420800,0,51375,1300500000,0
2025-09-29T14:31:45+09:00,54593,729600,0,51468,1300500000,0
2025-09-29T14:31:55+09:00,54593,1420800,0,51531,1300500000,0
2025-09-29T14:32:05+09:00,54750,729600,0,51500,1300500000,0
2025-09-29T14:32:15+09:00,54562,729600,0,51625,1300500000,0
2025-09-29T14:32:25+09:00,54562,729600,0,51687,1300500000,0
2025-09-29T14:32:35+09:00,54718,1420800,0,51718,1300500000,0
2025-09-29T14:32:45+09:00,54750,1420800,0,51781,1300500000,0
2025-09-29T14:32:55+09:00,54906,1420800,0,51812,1300500000,0
2025-09-29T14:33:05+09:00,54968,860000,0,51718,1300500000,0
2025-09-29T14:33:15+09:00,54968,729600,0,51843,1300500000,0
2025-09-29T14:33:25+09:00,54968,1420800,0,52000,1300500000,0
2025-09-29T14:33:35+09:00,55156,895000,0,52156,1300500000,0
2025-09-29T14:33:45+09:00,55093,1420800,0,52093,1300500000,0
2025-09-29T14:33:55+09:00,55281,1420800,0,52218,1300500000,0
2025-09-29T14:34:05+09:00,55281,1420800,0,52218,1300500000,0
2025-09-29T14:34:15+09:00,55437,1420800,0,52343,1300500000,0
2025-09-29T14:34:25+09:00,55562,1420800,0,52343,1300500000,0
2025-09-29T14:34:35+09:00,55718,1420800,0,52375,1300500000,0
2025-09-29T14:34:45+09:00,55468,729600,0,52468,1300500000,0
2025-09-29T14:34:55+09:00,55500,1420800,0,52593,1300500000,0
2025-09-29T14:35:05+09:00,55593,1420800,0,52593,1300500000,0
2025-09-29T14:35:15+09:00,55750,1420800,0,52656,1300500000,0
2025-09-29T14:35:25+09:00,55875,1420800,0,52656,1300500000,0
2025-09-29T14:35:35+09:00,55937,846000,0,52750,1300500000,0
2025-09-29T14:35:45+09:00,56125,729600,0,52812,1300500000,0
2025-09-29T14:35:55+09:00,55906,862000,0,52843,1300500000,0
2025-09-29T14:36:05+09:00,55937,1420800,0,52937,1300500000,0
2025-09-29T14:36:15+09:00,56062,729600,0,52875,1300500000,0
2025-09-29T14:36:25+09:00,56156,729600,0,53000,1300500000,0
2025-09-29T14:36:35+09:00,56375,1420800,0,53093,1300500000,0
2025-09-29T14:36:45+09:00,56500,1420800,0,53250,1300500000,0
2025-09-29T14:36:55+09:00,56531,1420800,0,53218,1300500000,0
2025-09-29T14:37:05+09:00,56656,1420800,0,53250,1300500000,0
2025-09-29T14:37:15+09:00,56312,1420800,0,53281,1300500000,0
2025-09-29T14:37:25+09:00,56468,1420800,0,53343,1300500000,0
2025-09-29T14:37:35+09:00,56625,1420800,0,53406,1300500000,0
2025-09-29T14:37:45+09:00,56656,1420800,0,53406,1300500000,0
2025-09-29T14:37:55+09:00,56718,1420800,0,53500,1300500000,0
2025-09-29T14:38:05+09:00,56906,1020000,0,53531,1300500000,0
2025-09-29T14:38:15+09:00,57000,1420800,0,53625,1300500000,0
2025-09-29T14:38:25+09:00,56750,729600,0,54125,1300500000,0
2025-09-29T14:38:35+09:00,56875,1420800,0,54187,1300500000,0
2025-09-29T14:38:45+09:00,56906,729600,0,54187,1300500000,0
2025-09-29T14:38:55+09:00,57062,729600,0,54250,1300500000,0
2025-09-29T14:39:05+09:00,57125,1420800,0,54031,1300500000,0
2025-09-29T14:39:15+09:00,57343,729600,0,54093,1300500000,0
2025-09-29T14:39:25+09:00,57187,1420800,0,54406,1300500000,0
2025-09-29T14:39:35+09:00,57375,1420800,0,54437,1300500000,0
2025-09-29T14:39:45+09:00,57437,1420800,0,54187,1300500000,0
2025-09-29T14:39:55+09:00,57593,729600,0,54312,1300500000,0
2025-09-29T14:40:05+09:00,57562,729600,0,54312,1300500000,0
2025-09-29T14:40:15+09:00,57593,729600,0,54656,1300500000,0
2025-09-29T14:40:25+09:00,57625,1420800,0,54468,1300500000,0
2025-09-29T14:40:35+09:00,57718,1420800,0,54562,1300500000,0
2025-09-29T14:40:45+09:00,57687,729600,0,54593,1300500000,0
2025-09-29T14:40:55+09:00,57875,1420800,0,54812,1300500000,0
2025-09-29T14:41:05+09:00,57906,1420800,0,54875,1300500000,0
2025-09-29T14:41:15+09:00,57968,1420800,0,54875,1300500000,0
2025-09-29T14:41:25+09:00,57812,729600,0,55000,1300500000,0
2025-09-29T14:41:35+09:00,57875,729600,0,55031,1300500000,0
2025-09-29T14:41:45+09:00,58125,1420800,0,54875,1300500000,0
2025-09-29T14:41:55+09:00,58375,1420800,0,55093,1300500000,0
2025-09-29T14:42:05+09:00,58187,729600,0,55093,1300500000,0
2025-09-29T14:42:15+09:00,58093,1420800,0,55000,1300500000,0
2025-09-29T14:42:26+09:00,58437,1420800,0,55093,1300500000,0
2025-09-29T14:42:36+09:00,58375,1420800,0,55187,1300500000,0
2025-09-29T14:42:46+09:00,58500,729600,0,55125,1300500000,0
2025-09-29T14:42:56+09:00,58562,729600,0,55406,1300500000,0
2025-09-29T14:43:06+09:00,58531,729600,0,55250,1300500000,0
2025-09-29T14:43:16+09:00,58593,729600,0,55375,1300500000,0
2025-09-29T14:43:26+09:00,58843,1420800,0,55812,1300500000,0
2025-09-29T14:43:36+09:00,58718,729600,0,55687,1300500000,0
2025-09-29T14:43:46+09:00,58781,729600,0,55531,1300500000,0
2025-09-29T14:43:56+09:00,58843,2201600,0,55656,1300500000,0
2025-09-29T14:44:06+09:00,58812,1420800,0,55750,1300500000,0
2025-09-29T14:44:16+09:00,58906,1420800,0,55875,1300500000,0
2025-09-29T14:44:26+09:00,59000,1420800,0,55718,1300500000,0
2025-09-29T14:44:36+09:00,59093,1420800,0,55781,1300500000,0
2025-09-29T14:44:46+09:00,59187,1420800,0,56000,1300500000,0
2025-09-29T14:44:56+09:00,59062,1420800,0,56062,1300500000,0
2025-09-29T14:45:06+09:00,59312,729600,0,56062,1300500000,0
2025-09-29T14:45:16+09:00,59312,1420800,0,56093,1300500000,0
2025-09-29T14:45:26+09:00,59437,729600,0,56218,1300500000,0
2025-09-29T14:45:36+09:00,59343,1420800,0,56062,1300500000,0
2025-09-29T14:45:46+09:00,59437,1420800,0,56093,1300500000,0
2025-09-29T14:45:56+09:00,59406,729600,0,56156,1300500000,0
2025-09-29T14:46:06+09:00,59625,1420800,0,56218,1300500000,0
2025-09-29T14:46:16+09:00,59812,729600,0,56781,1300500000,0
2025-09-29T14:46:26+09:00,59531,888000,0,56781,1300500000,0
2025-09-29T14:46:36+09:00,59562,729600,0,56656,1300500000,0
2025-09-29T14:46:46+09:00,59625,1420800,0,56812,1300500000,0
2025-09-29T14:46:56+09:00,59750,729600,0,56593,1300500000,0
2025-09-29T14:47:06+09:00,59843,1420800,0,56875,1300500000,0
2025-09-29T14:47:16+09:00,60000,1420800,0,56937,1300500000,0
2025-09-29T14:47:26+09:00,60218,1113600,0,56875,1300500000,0
2025-09-29T14:47:36+09:00,59937,729600,0,56968,1300500000,0
2025-09-29T14:47:46+09:00,60000,1420800,0,56781,1300500000,0
2025-09-29T14:47:56+09:00,60250,1420800,0,56812,1300500000,0
2025-09-29T14:48:06+09:00,60437,729600,0,56906,1300500000,0
2025-09-29T14:48:16+09:00,60156,729600,0,57031,1300500000,0
2025-09-29T14:48:26+09:00,60125,1420800,0,57250,1300500000,0
2025-09-29T14:48:36+09:00,60312,1420800,0,57312,1300500000,0
2025-09-29T14:48:46+09:00,60312,729600,0,57343,1300500000,0
2025-09-29T14:48:56+09:00,60406,1420800,0,57093,1300500000,0
2025-09-29T14:49:06+09:00,60531,729600,0,57312,1300500000,0
2025-09-29T14:49:16+09:00,60750,1420800,0,57218,1300500000,0
2025-09-29T14:49:26+09:00,60500,729600,0,57312,1300500000,0
2025-09-29T14:49:36+09:00,60531,1420800,0,57281,1300500000,0
2025-09-29T14:49:46+09:00,60781,1420800,0,57500,1300500000,0
2025-09-29T14:49:56+09:00,60968,1420800,0,57593,1300500000,0
2025-09-29T14:50:06+09:00,60718,1420800,0,57593,1300500000,0
2025-09-29T14:50:16+09:00,60718,1420800,0,57656,1300500000,0
2025-09-29T14:50:26+09:00,61031,856000,0,57531,1300500000,0
2025-09-29T14:50:36+09:00,61187,1420800,0,57562,1300500000,0
2025-09-29T14:50:46+09:00,60906,1420800,0,57750,1300500000,0
2025-09-29T14:50:56+09:00,60906,1420800,0,57812,1300500000,0
2025-09-29T14:51:06+09:00,61031,729600,0,57843,1300500000,0
2025-09-29T14:51:16+09:00,61437,1420800,0,57843,1300500000,0
2025-09-29T14:51:26+09:00,61062,1420800,0,58000,1300500000,0
2025-09-29T14:51:36+09:00,61125,1420800,0,57875,1300500000,0
2025-09-29T14:51:46+09:00,61218,1420800,0,58343,1300500000,0
2025-09-29T14:51:56+09:00,61281,1420800,0,58343,1300500000,0
2025-09-29T14:52:06+09:00,61437,729600,0,58406,1300500000,0
2025-09-29T14:52:16+09:00,61531,1420800,0,58468,1300500000,0
2025-09-29T14:52:26+09:00,61843,960000,0,58312,1300500000,0
2025-09-29T14:52:36+09:00,61531,729600,0,58281,1300500000,0
2025-09-29T14:52:46+09:00,61468,729600,0,58500,1300500000,0
2025-09-29T14:52:56+09:00,61437,729600,0,58500,1300500000,0
2025-09-29T14:53:06+09:00,61593,1420800,0,58500,1300500000,0
2025-09-29T14:53:16+09:00,61625,729600,0,58343,1300500000,0
2025-09-29T14:53:26+09:00,61531,1420800,0,58437,1300500000,0
2025-09-29T14:53:36+09:00,61718,1420800,0,58468,1300500000,0
2025-09-29T14:53:46+09:00,61781,729600,0,58781,1300500000,0
2025-09-29T14:53:56+09:00,61968,1420800,0,58843,1300500000,0
2025-09-29T14:54:07+09:00,61875,729600,0,58625,1300500000,0
2025-09-29T14:54:17+09:00,61937,1420800,0,58937,1300500000,0
2025-09-29T14:54:27+09:00,62000,729600,0,58906,1300500000,0
2025-09-29T14:54:37+09:00,62093,729600,0,58718,1300500000,0
2025-09-29T14:54:47+09:00,62125,1420800,0,58843,1300500000,0
2025-09-29T14:54:57+09:00,62156,729600,0,59093,1300500000,0
2025-09-29T14:55:07+09:00,62250,729600,0,59062,1300500000,0
2025-09-29T14:55:17+09:00,62250,1420800,0,58937,1300500000,0
2025-09-29T14:55:27+09:00,62218,729600,0,59000,1300500000,0
2025-09-29T14:55:37+09:00,62312,729600,0,59250,1300500000,0
2025-09-29T14:55:47+09:00,62468,729600,0,59281,1300500000,0
2025-09-29T14:55:57+09:00,62312,1420800,0,59156,1300500000,0
2025-09-29T14:56:07+09:00,62500,1420800,0,59125,1300500000,0
2025-09-29T14:56:17+09:00,62562,729600,0,59218,1300500000,0
2025-09-29T14:56:27+09:00,62593,1420800,0,59625,1300500000,0
2025-09-29T14:56:37+09:00,62625,1420800,0,59437,1300500000,0
2025-09-29T14:56:47+09:00,62625,1420800,0,59531,1300500000,0
2025-09-29T14:56:57+09:00,62781,1420800,0,59406,1300500000,0
2025-09-29T14:57:07+09:00,62843,1420800,0,59406,1300500000,0
2025-09-29T14:57:17+09:00,62812,729600,0,59687,1300500000,0
2025-09-29T14:57:27+09:00,62906,1420800,0,59812,1300500000,0
2025-09-29T14:57:37+09:00,63031,1420800,0,59593,1300500000,0
2025-09-29T14:57:47+09:00,63125,729600,0,59781,1300500000,0
2025-09-29T14:57:57+09:00,63281,729600,0,59562,1300500000,0
2025-09-29T14:58:07+09:00,63031,729600,0,59750,1300500000,0
2025-09-29T14:58:17+09:00,63031,1420800,0,59750,1300500000,0
2025-09-29T14:58:27+09:00,63281,1420800,0,59750,1300500000,0
2025-09-29T14:58:37+09:00,63218,729600,0,59906,1300500000,0
2025-09-29T14:58:47+09:00,63125,1420800,0,59968,1300500000,0
2025-09-29T14:58:57+09:00,63312,1420800,0,59875,1300500000,0
2025-09-29T14:59:07+09:00,63437,729600,0,59937,1300500000,0
2025-09-29T14:59:17+09:00,63187,729600,0,59937,1300500000,0
2025-09-29T14:59:27+09:00,63218,1420800,0,59937,1300500000,0
2025-09-29T14:59:37+09:00,63250,729600,0,60375,1300500000,0
2025-09-29T14:59:47+09:00,63375,1420800,0,60468,1300500000,0
2025-09-29T14:59:57+09:00,63250,729600,0,60250,1300500000,0
2025-09-29T15:00:07+09:00,63343,729600,0,60250,1300500000,0
2025-09-29T15:00:17+09:00,63468,907000,0,60156,1300500000,0
2025-09-29T15:00:27+09:00,63468,1420800,0,60250,1300500000,0
2025-09-29T15:00:37+09:00,63562,729600,0,60281,1300500000,0
2025-09-29T15:00:47+09:00,63687,1420800,0,60406,1300500000,0
2025-09-29T15:00:57+09:00,63843,1420800,0,60406,1300500000,0
2025-09-29T15:01:07+09:00,63531,1420800,0,60375,1300500000,0
2025-09-29T15:01:17+09:00,63687,924000,0,60406,1300500000,0
2025-09-29T15:01:27+09:00,63687,1420800,0,60468,1300500000,0
2025-09-29T15:01:37+09:00,63750,729600,0,60437,1300500000,0
2025-09-29T15:01:47+09:00,63875,729600,0,60437,1300500000,0
2025-09-29T15:01:57+09:00,63875,1420800,0,60500,1300500000,0
2025-09-29T15:02:07+09:00,64125,729600,0,60843,1300500000,0
2025-09-29T15:02:17+09:00,64156,729600,0,60593,1300500000,0
2025-09-29T15:02:27+09:00,63968,729600,0,60687,1300500000,0
2025-09-29T15:02:37+09:00,64000,1420800,0,60906,1300500000,0
2025-09-29T15:02:47+09:00,64062,1420800,0,60906,1300500000,0
2025-09-29T15:02:57+09:00,64156,729600,0,60718,1300500000,0
2025-09-29T15:03:07+09:00,64156,1420800,0,60906,1300500000,0
2025-09-29T15:03:17+09:00,64187,729600,0,61031,1300500000,0
2025-09-29T15:03:27+09:00,64187,1420800,0,60906,1300500000,0
2025-09-29T15:03:37+09:00,64187,1420800,0,60875,1300500000,0
2025-09-29T15:03:47+09:00,64281,1420800,0,60906,1300500000,0
2025-09-29T15:03:57+09:00,64437,729600,0,61187,1300500000,0
2025-09-29T15:04:07+09:00,64281,1420800,0,61156,1300500000,0
2025-09-29T15:04:17+09:00,64468,1420800,0,61093,1300500000,0
2025-09-29T15:04:27+09:00,64625,729600,0,61000,1300500000,0
2025-09-29T15:04:37+09:00,64656,729600,0,61000,1300500000,0
2025-09-29T15:04:47+09:00,64375,1420800,0,61093,1300500000,0
2025-09-29T15:04:57+09:00,64625,1420800,0,61343,1300500000,0
2025-09-29T15:05:07+09:00,64656,1420800,0,61375,1300500000,0
2025-09-29T15:05:17+09:00,64812,1420800,0,61468,1300500000,0
2025-09-29T15:05:27+09:00,64718,1420800,0,61437,1300500000,0
2025-09-29T15:05:37+09:00,64656,1420800,0,61406,1300500000,0
2025-09-29T15:05:47+09:00,64781,729600,0,61781,1300500000,0
2025-09-29T15:05:58+09:00,64968,729600,0,61750,1300500000,0
2025-09-29T15:06:08+09:00,64843,1420800,0,61593,1300500000,0
2025-09-29T15:06:18+09:00,64843,729600,0,61625,1300500000,0
2025-09-29T15:06:28+09:00,65031,729600,0,61687,1300500000,0
2025-09-29T15:06:38+09:00,65156,729600,0,61625,1300500000,0
2025-09-29T15:06:48+09:00,64843,1420800,0,61625,1300500000,0
2025-09-29T15:06:58+09:00,64875,1420800,0,61718,1300500000,0
2025-09-29T15:07:08+09:00,64937,1420800,0,61750,1300500000,0
2025-09-29T15:07:18+09:00,65031,729600,0,61843,1300500000,0
2025-09-29T15:07:28+09:00,65156,927000,0,61812,1300500000,0
2025-09-29T15:07:38+09:00,65156,1420800,0,61875,1300500000,0
2025-09-29T15:07:48+09:00,65406,729600,0,61875,1300500000,0
2025-09-29T15:07:58+09:00,65125,729600,0,61812,1300500000,0
2025-09-29T15:08:08+09:00,65187,1420800,0,61875,1300500000,0
2025-09-29T15:08:18+09:00,65406,729600,0,62031,1300500000,0
2025-09-29T15:08:28+09:00,65312,729600,0,62343,1300500000,0
2025-09-29T15:08:38+09:00,65437,729600,0,62343,1300500000,0
2025-09-29T15:08:48+09:00,65531,1420800,0,62343,1300500000,0
2025-09-29T15:08:58+09:00,65625,729600,0,62375,1300500000,0
2025-09-29T15:09:08+09:00,65812,1420800,0,62500,1300500000,0
2025-09-29T15:09:18+09:00,65593,729600,0,62281,1300500000,0
2025-09-29T15:09:28+09:00,65625,729600,0,62343,1300500000,0
2025-09-29T15:09:38+09:00,65625,1420800,0,62593,1300500000,0
2025-09-29T15:09:48+09:00,66062,1420800,0,62406,1300500000,0
2025-09-29T15:09:58+09:00,65687,1420800,0,62593,1300500000,0
2025-09-29T15:10:08+09:00,65843,729600,0,62843,1300500000,0
2025-09-29T15:10:18+09:00,65812,1420800,0,62937,1300500000,0
2025-09-29T15:10:28+09:00,66218,729600,0,62687,1300500000,0
2025-09-29T15:10:38+09:00,65781,1420800,0,62656,1300500000,0
2025-09-29T15:10:48+09:00,65937,1420800,0,62687,1300500000,0
2025-09-29T15:10:58+09:00,66187,1420800,0,62968,1300500000,0
2025-09-29T15:11:08+09:00,65937,1420800,0,62937,1300500000,0
2025-09-29T15:11:18+09:00,65937,1420800,0,62843,1300500000,0
2025-09-29T15:11:28+09:00,66062,1420800,0,62812,1300500000,0
2025-09-29T15:11:38+09:00,66437,1420800,0,63093,1300500000,0
2025-09-29T15:11:48+09:00,66093,729600,0,63125,1300500000,0
2025-09-29T15:11:58+09:00,66187,729600,0,63093,1300500000,0
2025-09-29T15:12:08+09:00,66218,913000,0,63187,1300500000,0
2025-09-29T15:12:18+09:00,66406,729600,0,63281,1300500000,0
2025-09-29T15:12:28+09:00,66406,1420800,0,63000,1300500000,0
2025-09-29T15:12:38+09:00,66500,729600,0,63281,1300500000,0
2025-09-29T15:12:48+09:00,66593,1420800,0,63031,1300500000,0
2025-09-29T15:12:58+09:00,66437,1420800,0,63125,1300500000,0
2025-09-29T15:13:08+09:00,66562,1420800,0,63312,1300500000,0
2025-09-29T15:13:18+09:00,66625,1420800,0,63093,1300500000,0
2025-09-29T15:13:28+09:00,66625,1420800,0,63500,1300500000,0
2025-09-29T15:13:38+09:00,66593,1420800,0,63406,1300500000,0
2025-09-29T15:13:48+09:00,66625,1420800,0,63437,1300500000,0
2025-09-29T15:13:58+09:00,66687,1420800,0,63500,1300500000,0
2025-09-29T15:14:08+09:00,66562,729600,0,63281,1300500000,0
2025-09-29T15:14:18+09:00,66656,1420800,0,63375,1300500000,0
2025-09-29T15:14:28+09:00,66750,729600,0,63343,1300500000,0
2025-09-29T15:14:38+09:00,67000,729600,0,63375,1300500000,0
2025-09-29T15:14:48+09:00,66593,1420800,0,63468,1300500000,0
2025-09-29T15:14:58+09:00,66812,1420800,0,63406,1300500000,0
2025-09-29T15:15:08+09:00,66750,1420800,0,63468,1300500000,0
2025-09-29T15:15:18+09:00,66781,1420800,0,63562,1300500000,0
2025-09-29T15:15:28+09:00,66781,1420800,0,63468,1300500000,0
2025-09-29T15:15:38+09:00,66968,729600,0,63562,1300500000,0
2025-09-29T15:15:48+09:00,67062,729600,0,63593,1300500000,0
2025-09-29T15:15:58+09:00,66812,1420800,0,63531,1300500000,0
2025-09-29T15:16:08+09:00,66906,1420800,0,63812,1300500000,0
2025-09-29T15:16:18+09:00,66968,1420800,0,63687,1300500000,0
2025-09-29T15:16:28+09:00,66968,1420800,0,63812,1300500000,0
2025-09-29T15:16:38+09:00,67062,1420800,0,63812,1300500000,0
2025-09-29T15:16:48+09:00,67187,1420800,0,63843,1300500000,0
2025-09-29T15:16:58+09:00,67250,729600,0,64000,1300500000,0
2025-09-29T15:17:08+09:00,67437,729600,0,63843,1300500000,0
2025-09-29T15:17:18+09:00,67187,1420800,0,64312,1300500000,0
2025-09-29T15:17:28+09:00,67281,906000,0,64312,1300500000,0
2025-09-29T15:17:39+09:00,67187,729600,0,64281,1300500000,0
2025-09-29T15:17:49+09:00,67562,1420800,0,64281,1300500000,0
2025-09-29T15:17:59+09:00,67218,729600,0,64281,1300500000,0
2025-09-29T15:18:09+09:00,67281,1420800,0,64281,1300500000,0
2025-09-29T15:18:19+09:00,67343,1420800,0,64281,1300500000,0
2025-09-29T15:18:29+09:00,67750,1420800,0,64187,1300500000,0
2025-09-29T15:18:39+09:00,67281,729600,0,64187,1300500000,0
2025-09-29T15:18:49+09:00,67375,1414000,0,64218,1300500000,0
2025-09-29T15:18:59+09:00,67406,1420800,0,64375,1300500000,0
2025-09-29T15:19:09+09:00,67531,1420800,0,64437,1300500000,0
2025-09-29T15:19:19+09:00,67562,1420800,0,64218,1300500000,0
2025-09-29T15:19:29+09:00,67500,729600,0,64281,1300500000,0
2025-09-29T15:19:39+09:00,67593,1420800,0,64312,1300500000,0
2025-09-29T15:19:49+09:00,67593,1420800,0,64281,1300500000,0
2025-09-29T15:19:59+09:00,67718,1420800,0,64281,1300500000,0
2025-09-29T15:20:09+09:00,67812,1420800,0,64281,1300500000,0
2025-09-29T15:20:19+09:00,67968,729600,0,64406,1300500000,0
2025-09-29T15:20:29+09:00,67656,1420800,0,64375,1300500000,0
2025-09-29T15:20:39+09:00,67750,729600,0,64750,1300500000,0
2025-09-29T15:20:49+09:00,67843,1420800,0,64406,1300500000,0
2025-09-29T15:20:59+09:00,68125,1420800,0,64718,1300500000,0
2025-09-29T15:21:09+09:00,67812,915000,0,64718,1300500000,0
2025-09-29T15:21:19+09:00,67875,729600,0,64718,1300500000,0
2025-09-29T15:21:29+09:00,67875,1420800,0,64750,1300500000,0
2025-09-29T15:21:39+09:00,67968,1420800,0,65125,1300500000,0
2025-09-29T15:21:49+09:00,68031,729600,0,65031,1300500000,0
2025-09-29T15:21:59+09:00,68156,1420800,0,65062,1300500000,0
2025-09-29T15:22:09+09:00,68218,729600,0,65125,1300500000,0
2025-09-29T15:22:19+09:00,68000,729600,0,65031,1300500000,0
2025-09-29T15:22:29+09:00,68000,729600,0,65156,1300500000,0
2025-09-29T15:22:39+09:00,68062,729600,0,65156,1300500000,0
2025-09-29T15:22:49+09:00,68156,729600,0,65093,1300500000,0
2025-09-29T15:22:59+09:00,68187,1420800,0,65156,1300500000,0
2025-09-29T15:23:09+09:00,68281,1420800,0,65156,1300500000,0
2025-09-29T15:23:19+09:00,68406,1420800,0,65218,1300500000,0
2025-09-29T15:23:29+09:00,68531,729600,0,65250,1300500000,0
2025-09-29T15:23:39+09:00,68437,729600,0,65062,1300500000,0
2025-09-29T15:23:49+09:00,68375,1420800,0,65062,1300500000,0
2025-09-29T15:23:59+09:00,68531,1420800,0,65093,1300500000,0
2025-09-29T15:24:09+09:00,68187,1420800,0,65156,1300500000,0
2025-09-29T15:24:19+09:00,68281,1420800,0,65125,1300500000,0
2025-09-29T15:24:29+09:00,68468,729600,0,65125,1300500000,0
2025-09-29T15:24:39+09:00,68500,1420800,0,65218,1300500000,0
2025-09-29T15:24:49+09:00,68593,1420800,0,65250,1300500000,0
2025-09-29T15:24:59+09:00,68687,1420800,0,65375,1300500000,0
2025-09-29T15:25:09+09:00,68750,1420800,0,65375,1300500000,0
2025-09-29T15:25:19+09:00,68812,729600,0,65375,1300500000,0
2025-09-29T15:25:29+09:00,70468,2201600,0,66031,1300500000,0
2025-09-29T15:25:39+09:00,71000,2201600,0,66406,1300500000,0
2025-09-29T15:25:49+09:00,71062,2201600,0,66562,1300500000,0
2025-09-29T15:25:59+09:00,71093,2201600,0,66781,1300500000,0
2025-09-29T15:26:09+09:00,71312,2201600,0,66812,1300500000,0
2025-09-29T15:26:19+09:00,71625,2201600,0,67031,1300500000,0
2025-09-29T15:26:29+09:00,71531,2201600,0,66875,1300500000,0
2025-09-29T15:26:39+09:00,71437,2201600,0,67000,1300500000,0
2025-09-29T15:26:49+09:00,71843,2201600,0,67156,1300500000,0
2025-09-29T15:26:59+09:00,71656,2201600,0,67218,1300500000,0
2025-09-29T15:27:09+09:00,71906,2201600,0,67250,1300500000,0
2025-09-29T15:27:19+09:00,71812,2201600,0,67437,1300500000,0
